,beginTime,dataId,gemo,imageCloudage,imageProductType,imageResolution,imageRowCol,imageSatelliteType,imageSensorType,imageSpectrumType,isDel,name,range,thumbnailPath
0,2017-09-02 02:58:39,00015a39c147dc4b40bb8bf97f6ab4c50427,,0.0,0101,"{2.00,8.00}",N70_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.7_N50.2_20170902_L1A0002578759,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.502,50.3796],[127.388,50.0354],[127.942,49.9616],[128.059,50.3055],[127.502,50.3796]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.7_N50.2_20170902_L1A0002578759/GF1_PMS1_E127.7_N50.2_20170902_L1A0002578759
1,2017-09-02 02:58:43,0001779c5eb81467448e89c64ba59293ecbc,,0.0,0101,"{2.00,8.00}",N70_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.6_N49.9_20170902_L1A0002578743,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.411,50.1051],[127.298,49.7609],[127.849,49.6873],[127.965,50.0312],[127.411,50.1051]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.6_N49.9_20170902_L1A0002578743/GF1_PMS1_E127.6_N49.9_20170902_L1A0002578743
2,2017-09-02 02:58:48,00011cdb456b75634799a3f414f640e3a934,,3.0,0101,"{2.00,8.00}",N71_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.5_N49.6_20170902_L1A0002578756,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.322,49.8303],[127.21,49.4861],[127.757,49.4127],[127.872,49.7566],[127.322,49.8303]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.5_N49.6_20170902_L1A0002578756/GF1_PMS1_E127.5_N49.6_20170902_L1A0002578756
3,2017-09-02 02:58:52,0001fc838a093bcf413a9c35f10628a30e1c,,5.0,0101,"{2.00,8.00}",N71_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.5_N49.4_20170902_L1A0002578757,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.233,49.5554],[127.122,49.2113],[127.665,49.1381],[127.78,49.482],[127.233,49.5554]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.5_N49.4_20170902_L1A0002578757/GF1_PMS1_E127.5_N49.4_20170902_L1A0002578757
4,2017-09-02 02:58:52,00011a44ce98f8b946839576580c6c0a0201,,2.0,0101,"{2.00,8.00}",N71_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E128.0_N49.3_20170902_L1A0002578869,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.763,49.4817],[127.65,49.1438],[128.168,49.0715],[128.284,49.4092],[127.763,49.4817]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E128.0_N49.3_20170902_L1A0002578869/GF1_PMS2_E128.0_N49.3_20170902_L1A0002578869
5,2017-09-02 02:58:57,0001da7be3b2ac97460aa049e03bdde58fc9,,9.0,0101,"{2.00,8.00}",N72_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.4_N49.1_20170902_L1A0002578760,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.144,49.2804],[127.034,48.9364],[127.575,48.8634],[127.689,49.2072],[127.144,49.2804]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.4_N49.1_20170902_L1A0002578760/GF1_PMS1_E127.4_N49.1_20170902_L1A0002578760
6,2017-09-02 02:58:57,0001e5677157b93b494aa86a2c70f7e1f904,,9.0,0101,"{2.00,8.00}",N72_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.9_N49.0_20170902_L1A0002578870,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.672,49.2069],[127.56,48.869],[128.075,48.797],[128.19,49.1346],[127.672,49.2069]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.9_N49.0_20170902_L1A0002578870/GF1_PMS2_E127.9_N49.0_20170902_L1A0002578870
7,2017-09-02 02:59:02,00016dc973bceadf49f895786099135a1cc7,,21.0,0101,"{2.00,8.00}",N72_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.8_N48.7_20170902_L1A0002578867,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.581,48.9322],[127.47,48.5943],[127.982,48.5225],[128.096,48.8601],[127.581,48.9322]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.8_N48.7_20170902_L1A0002578867/GF1_PMS2_E127.8_N48.7_20170902_L1A0002578867
8,2017-09-02 02:59:10,00011b2d26a46eac4effb16b7c9fd060fa9e,,3.0,0101,"{2.00,8.00}",N73_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.1_N48.3_20170902_L1A0002578763,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.882,48.4554],[126.774,48.1114],[127.306,48.039],[127.418,48.3828],[126.882,48.4554]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.1_N48.3_20170902_L1A0002578763/GF1_PMS1_E127.1_N48.3_20170902_L1A0002578763
9,2017-09-02 02:59:11,0001cb65be4cf256431787540fd24ffa5a09,,20.0,0101,"{2.00,8.00}",N73_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.6_N48.2_20170902_L1A0002578866,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.401,48.3824],[127.292,48.0447],[127.798,47.9733],[127.911,48.3107],[127.401,48.3824]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.6_N48.2_20170902_L1A0002578866/GF1_PMS2_E127.6_N48.2_20170902_L1A0002578866
10,2017-09-02 02:59:15,0001efa38d0ada984fbdb4889b81c669b08a,,6.0,0101,"{2.00,8.00}",N74_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E127.0_N48.0_20170902_L1A0002578745,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.796,48.1804],[126.689,47.8364],[127.218,47.7642],[127.328,48.108],[126.796,48.1804]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E127.0_N48.0_20170902_L1A0002578745/GF1_PMS1_E127.0_N48.0_20170902_L1A0002578745
11,2017-09-02 02:59:24,00013bb13919e33a4352956863ca35aa07d5,,3.0,0101,"{2.00,8.00}",N75_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.3_N47.4_20170902_L1A0002578861,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.135,47.5575],[127.029,47.2196],[127.527,47.1488],[127.637,47.4864],[127.135,47.5575]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.3_N47.4_20170902_L1A0002578861/GF1_PMS2_E127.3_N47.4_20170902_L1A0002578861
12,2017-09-02 02:59:29,00013de959368e2a408b89697a405da09f1d,,2.0,0101,"{2.00,8.00}",N75_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.8_N47.2_20170902_L1A0002578753,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.541,47.3546],[126.436,47.0105],[126.957,46.9388],[127.065,47.2827],[126.541,47.3546]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.8_N47.2_20170902_L1A0002578753/GF1_PMS1_E126.8_N47.2_20170902_L1A0002578753
13,2017-09-02 02:59:29,0001d94d06af8d90421f98b45cfd0b96b348,,2.0,0101,"{2.00,8.00}",N75_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.2_N47.1_20170902_L1A0002578858,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.048,47.2822],[126.942,46.9444],[127.439,46.8737],[127.548,47.2113],[127.048,47.2822]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.2_N47.1_20170902_L1A0002578858/GF1_PMS2_E127.2_N47.1_20170902_L1A0002578858
14,2017-09-02 02:59:33,0001a4d8076bb4f145ae9eb81e2edad6640a,,2.0,0101,"{2.00,8.00}",N76_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.7_N46.9_20170902_L1A0002578755,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.457,47.0791],[126.353,46.735],[126.871,46.6635],[126.979,47.0074],[126.457,47.0791]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.7_N46.9_20170902_L1A0002578755/GF1_PMS1_E126.7_N46.9_20170902_L1A0002578755
15,2017-09-02 02:59:38,0001bd105a166f684bdc96ad7e536e21f476,,2.0,0101,"{2.00,8.00}",N76_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.6_N46.6_20170902_L1A0002578778,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.374,46.8036],[126.271,46.4595],[126.786,46.3881],[126.893,46.732],[126.374,46.8036]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.6_N46.6_20170902_L1A0002578778/GF1_PMS1_E126.6_N46.6_20170902_L1A0002578778
16,2017-09-02 02:59:38,00010a4687c0c91f403999170c69807337a2,,0.0,0101,"{2.00,8.00}",N76_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.1_N46.5_20170902_L1A0002578862,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.876,46.7316],[126.772,46.3937],[127.263,46.3234],[127.37,46.6611],[126.876,46.7316]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.1_N46.5_20170902_L1A0002578862/GF1_PMS2_E127.1_N46.5_20170902_L1A0002578862
17,2017-09-02 02:59:42,00011ff8971318e74daa8bfe0696bca3f092,,1.0,0101,"{2.00,8.00}",N77_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.5_N46.3_20170902_L1A0002578781,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.291,46.528],[126.189,46.1839],[126.702,46.1126],[126.807,46.4566],[126.291,46.528]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.5_N46.3_20170902_L1A0002578781/GF1_PMS1_E126.5_N46.3_20170902_L1A0002578781
18,2017-09-02 02:59:42,000157731f3865dd4e58881f6f7bb5c0fdb2,,0.0,0101,"{2.00,8.00}",N77_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E127.0_N46.3_20170902_L1A0002578853,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.791,46.4561],[126.688,46.1182],[127.176,46.048],[127.283,46.3857],[126.791,46.4561]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E127.0_N46.3_20170902_L1A0002578853/GF1_PMS2_E127.0_N46.3_20170902_L1A0002578853
19,2017-09-02 02:59:47,0001e0df7104f21542fc81d09d1bba740663,,5.0,0101,"{2.00,8.00}",N77_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.4_N46.1_20170902_L1A0002578775,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.209,46.2522],[126.107,45.9081],[126.618,45.837],[126.723,46.1809],[126.209,46.2522]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.4_N46.1_20170902_L1A0002578775/GF1_PMS1_E126.4_N46.1_20170902_L1A0002578775
20,2017-09-02 02:59:47,0001cee5d9e566464727be8f0b4dbd88f4c5,,4.0,0101,"{2.00,8.00}",N77_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E126.9_N46.0_20170902_L1A0002578854,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.706,46.1805],[126.604,45.8426],[127.09,45.7726],[127.196,46.1103],[126.706,46.1805]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E126.9_N46.0_20170902_L1A0002578854/GF1_PMS2_E126.9_N46.0_20170902_L1A0002578854
21,2017-09-02 02:59:51,00014464282d4d3846d1a2f6af036ee2485c,,5.0,0101,"{2.00,8.00}",N78_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.3_N45.8_20170902_L1A0002578770,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.127,45.9764],[126.027,45.6323],[126.534,45.5614],[126.639,45.9053],[126.127,45.9764]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.3_N45.8_20170902_L1A0002578770/GF1_PMS1_E126.3_N45.8_20170902_L1A0002578770
22,2017-09-02 02:59:56,00013263234df61f4463a4be83c9fdcc85c8,,7.0,0101,"{2.00,8.00}",N78_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.3_N45.5_20170902_L1A0002578752,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.047,45.7006],[125.946,45.3565],[126.452,45.2857],[126.555,45.6296],[126.047,45.7006]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.3_N45.5_20170902_L1A0002578752/GF1_PMS1_E126.3_N45.5_20170902_L1A0002578752
23,2017-09-02 03:00:00,00016a56398e8f7644aaa8d188f87c49132f,,4.0,0101,"{2.00,8.00}",N79_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.2_N45.2_20170902_L1A0002578744,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.966,45.4247],[125.867,45.0807],[126.37,45.01],[126.472,45.3539],[125.966,45.4247]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.2_N45.2_20170902_L1A0002578744/GF1_PMS1_E126.2_N45.2_20170902_L1A0002578744
24,2017-09-02 03:00:05,00014400a9d013d944ac8d197da0d573f0e1,,3.0,0101,"{2.00,8.00}",N79_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.1_N45.0_20170902_L1A0002578771,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.886,45.1487],[125.788,44.8047],[126.288,44.7342],[126.39,45.078],[125.886,45.1487]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.1_N45.0_20170902_L1A0002578771/GF1_PMS1_E126.1_N45.0_20170902_L1A0002578771
25,2017-09-02 03:00:09,00011e1da7cc83e24afb9d176b7c898974b0,,1.0,0101,"{2.00,8.00}",N80_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E126.0_N44.7_20170902_L1A0002578783,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.807,44.8726],[125.709,44.5286],[126.207,44.4583],[126.308,44.8021],[125.807,44.8726]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E126.0_N44.7_20170902_L1A0002578783/GF1_PMS1_E126.0_N44.7_20170902_L1A0002578783
26,2017-09-02 03:00:09,00015254d552021d42839c38d49add9cf8e6,,0.0,0101,"{2.00,8.00}",N80_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E126.5_N44.6_20170902_L1A0002578855,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.292,44.8017],[126.193,44.4638],[126.667,44.3946],[126.77,44.7323],[126.292,44.8017]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E126.5_N44.6_20170902_L1A0002578855/GF1_PMS2_E126.5_N44.6_20170902_L1A0002578855
27,2017-09-02 03:00:18,0001a85dd183849c4ae188ea1587ca006b1c,,5.0,0101,"{2.00,8.00}",N81_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.9_N44.1_20170902_L1A0002578773,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.65,44.3204],[125.553,43.9765],[126.046,43.9064],[126.146,44.2502],[125.65,44.3204]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.9_N44.1_20170902_L1A0002578773/GF1_PMS1_E125.9_N44.1_20170902_L1A0002578773
28,2017-09-02 03:00:23,000190a53bd4a65d461ba9ff5e84f414762a,,1.0,0101,"{2.00,8.00}",N81_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.8_N43.8_20170902_L1A0002578782,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.572,44.0442],[125.476,43.7002],[125.967,43.6303],[126.066,43.9741],[125.572,44.0442]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.8_N43.8_20170902_L1A0002578782/GF1_PMS1_E125.8_N43.8_20170902_L1A0002578782
29,2017-09-02 03:00:27,000170acb734873349d1a6534fb52a1588c0,,1.0,0101,"{2.00,8.00}",N82_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.7_N43.6_20170902_L1A0002578776,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.495,43.7679],[125.399,43.4239],[125.887,43.3541],[125.986,43.6979],[125.495,43.7679]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.7_N43.6_20170902_L1A0002578776/GF1_PMS1_E125.7_N43.6_20170902_L1A0002578776
30,2017-09-02 03:00:32,000136978d66d7564c4484040dc465e293e5,,2.0,0101,"{2.00,8.00}",N82_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.6_N43.3_20170902_L1A0002578774,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.418,43.4914],[125.323,43.1475],[125.809,43.0778],[125.907,43.4215],[125.418,43.4914]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.6_N43.3_20170902_L1A0002578774/GF1_PMS1_E125.6_N43.3_20170902_L1A0002578774
31,2017-09-02 03:00:32,000193d5bafee3d0458e86f336dbc2a4ba09,,7.0,0101,"{2.00,8.00}",N82_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E126.1_N43.2_20170902_L1A0002578860,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.892,43.421],[125.796,43.0832],[126.259,43.0147],[126.358,43.3523],[125.892,43.421]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E126.1_N43.2_20170902_L1A0002578860/GF1_PMS2_E126.1_N43.2_20170902_L1A0002578860
32,2017-09-02 03:00:41,00014df7fd2065c3416dad80a48e8239fc7c,,13.0,0101,"{2.00,8.00}",N83_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.5_N42.7_20170902_L1A0002578754,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.265,42.9384],[125.171,42.5946],[125.653,42.5251],[125.75,42.8688],[125.265,42.9384]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.5_N42.7_20170902_L1A0002578754/GF1_PMS1_E125.5_N42.7_20170902_L1A0002578754
33,2017-09-02 03:00:46,0001bdfdbfc5e11b4b829ef8f637f3254a9a,,18.0,0101,"{2.00,8.00}",N84_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.4_N42.5_20170902_L1A0002578777,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.19,42.6619],[125.096,42.3181],[125.576,42.2487],[125.672,42.5924],[125.19,42.6619]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.4_N42.5_20170902_L1A0002578777/GF1_PMS1_E125.4_N42.5_20170902_L1A0002578777
34,2017-09-02 03:00:46,0001d73b5ced17a34457b6171f7da074cbb9,,6.0,0101,"{2.00,8.00}",N84_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E125.8_N42.4_20170902_L1A0002578892,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.657,42.5919],[125.563,42.2542],[126.02,42.186],[126.117,42.5236],[125.657,42.5919]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E125.8_N42.4_20170902_L1A0002578892/GF1_PMS2_E125.8_N42.4_20170902_L1A0002578892
35,2017-09-02 03:00:50,000135e9637c91034dc0bcd4347ee5c9015d,,6.0,0101,"{2.00,8.00}",N84_E593,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.3_N42.2_20170902_L1A0002578785,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.115,42.3851],[125.022,42.0414],[125.499,41.9721],[125.595,42.3158],[125.115,42.3851]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.3_N42.2_20170902_L1A0002578785/GF1_PMS1_E125.3_N42.2_20170902_L1A0002578785
36,2017-09-02 03:00:50,0001af582d0ca1ce4bb096520d07d46501c3,,6.0,0101,"{2.00,8.00}",N84_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E125.8_N42.1_20170902_L1A0002578894,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.58,42.3152],[125.486,41.9776],[125.941,41.9096],[126.038,42.2471],[125.58,42.3152]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E125.8_N42.1_20170902_L1A0002578894/GF1_PMS2_E125.8_N42.1_20170902_L1A0002578894
37,2017-09-02 03:00:55,00010cb401fc60a54a42817520441aee4a41,,5.0,0101,"{2.00,8.00}",N85_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.2_N41.9_20170902_L1A0002578787,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.04,42.1084],[124.948,41.7647],[125.423,41.6956],[125.518,42.0392],[125.04,42.1084]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.2_N41.9_20170902_L1A0002578787/GF1_PMS1_E125.2_N41.9_20170902_L1A0002578787
38,2017-09-02 03:00:59,0001edef23fdd0e548058c49593a7145ac77,,0.0,0101,"{2.00,8.00}",N85_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.2_N41.6_20170902_L1A0002578788,"{""type"":""MultiPolygon"",""coordinates"":[[[[124.966,41.8317],[124.874,41.488],[125.347,41.419],[125.442,41.7625],[124.966,41.8317]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.2_N41.6_20170902_L1A0002578788/GF1_PMS1_E125.2_N41.6_20170902_L1A0002578788
39,2017-09-02 03:01:04,0001cc828acc6430432484abd0da8a77c7ed,,6.0,0101,"{2.00,8.00}",N86_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E125.5_N41.3_20170902_L1A0002578891,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.35,41.4854],[125.258,41.1479],[125.707,41.0802],[125.802,41.4177],[125.35,41.4854]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E125.5_N41.3_20170902_L1A0002578891/GF1_PMS2_E125.5_N41.3_20170902_L1A0002578891
40,2017-09-02 03:01:08,00014efbfc7b48db459c91695f2e372c1443,,0.0,0101,"{2.00,8.00}",N86_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E125.0_N41.1_20170902_L1A0002578786,"{""type"":""MultiPolygon"",""coordinates"":[[[[124.818,41.278],[124.727,40.9344],[125.196,40.8656],[125.29,41.2091],[124.818,41.278]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E125.0_N41.1_20170902_L1A0002578786/GF1_PMS1_E125.0_N41.1_20170902_L1A0002578786
41,2017-09-02 03:01:13,00019766f6d8d8cb49c7ad3adc97ba0f164c,,1.0,0101,"{2.00,8.00}",N87_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E124.9_N40.8_20170902_L1A0002578784,"{""type"":""MultiPolygon"",""coordinates"":[[[[124.744,41.0012],[124.653,40.6576],[125.121,40.5889],[125.214,40.9323],[124.744,41.0012]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E124.9_N40.8_20170902_L1A0002578784/GF1_PMS1_E124.9_N40.8_20170902_L1A0002578784
42,2017-09-02 03:01:17,0001ec32f5b4e61145a1acbafbf049d3af02,,4.0,0101,"{2.00,8.00}",N87_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E124.9_N40.5_20170902_L1A0002578790,"{""type"":""MultiPolygon"",""coordinates"":[[[[124.67,40.7243],[124.58,40.3806],[125.045,40.312],[125.138,40.6556],[124.67,40.7243]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E124.9_N40.5_20170902_L1A0002578790/GF1_PMS1_E124.9_N40.5_20170902_L1A0002578790
43,2017-09-02 03:01:17,000110a19b385b804816a036cacb7a4e5550,,27.0,0101,"{2.00,8.00}",N87_E592,GF1,,"{QS,DGP}",0,GF1_PMS2_E125.3_N40.5_20170902_L1A0002578898,"{""type"":""MultiPolygon"",""coordinates"":[[[[125.124,40.655],[125.034,40.3174],[125.477,40.2501],[125.57,40.5875],[125.124,40.655]]]]}",/data/GF1/2017/09/02/GF1_PMS2_E125.3_N40.5_20170902_L1A0002578898/GF1_PMS2_E125.3_N40.5_20170902_L1A0002578898
44,2017-09-02 03:01:22,000104998e5533c04f7da5031c0a218efa6f,,6.0,0101,"{2.00,8.00}",N88_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E124.8_N40.3_20170902_L1A0002578791,"{""type"":""MultiPolygon"",""coordinates"":[[[[124.597,40.4474],[124.508,40.1036],[124.971,40.035],[125.063,40.3788],[124.597,40.4474]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E124.8_N40.3_20170902_L1A0002578791/GF1_PMS1_E124.8_N40.3_20170902_L1A0002578791
45,2017-09-02 03:03:56,0001ef7704aa04904bcbad6508f74d8b28c2,,2.0,0101,"{2.00,8.00}",N105_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E122.5_N30.8_20170902_L1A0002578805,"{""type"":""MultiPolygon"",""coordinates"":[[[[122.303,31.0019],[122.225,30.6586],[122.637,30.592],[122.716,30.9352],[122.303,31.0019]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E122.5_N30.8_20170902_L1A0002578805/GF1_PMS1_E122.5_N30.8_20170902_L1A0002578805
46,2017-09-02 03:04:01,0001aab1077979a74e9db9f5fdec2aa9f2a2,,4.0,0101,"{2.00,8.00}",N105_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E122.4_N30.5_20170902_L1A0002578809,"{""type"":""MultiPolygon"",""coordinates"":[[[[122.24,30.7233],[122.162,30.38],[122.572,30.3134],[122.651,30.6567],[122.24,30.7233]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E122.4_N30.5_20170902_L1A0002578809/GF1_PMS1_E122.4_N30.5_20170902_L1A0002578809
47,2017-09-02 03:04:10,00019096972da8734e89a48ae6aeebad1179,,33.0,0101,"{2.00,8.00}",N106_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E122.3_N30.0_20170902_L1A0002578811,"{""type"":""MultiPolygon"",""coordinates"":[[[[122.114,30.166],[122.036,29.8228],[122.444,29.7563],[122.523,30.0995],[122.114,30.166]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E122.3_N30.0_20170902_L1A0002578811/GF1_PMS1_E122.3_N30.0_20170902_L1A0002578811
48,2017-09-02 03:04:23,0001b13f9cc983474b1881347dd5ed6db39a,,10.0,0101,"{2.00,8.00}",N108_E592,GF1,,"{QS,DGP}",0,GF1_PMS1_E122.1_N29.1_20170902_L1A0002578813,"{""type"":""MultiPolygon"",""coordinates"":[[[[121.926,29.33],[121.849,28.9869],[122.254,28.9204],[122.332,29.2635],[121.926,29.33]]]]}",/data/GF1/2017/09/02/GF1_PMS1_E122.1_N29.1_20170902_L1A0002578813/GF1_PMS1_E122.1_N29.1_20170902_L1A0002578813
49,2017-09-02 04:00:01,000196e718c20f8649f9b5bc8ccef78c7efe,,0.0,0101,{400.00},N0_E0,GF4,,{QS},0,GF4_IRS_E101.8_N30.4_20170901_L1A0000173858,"{""type"":""MultiPolygon"",""coordinates"":[[[[99.304718,33.647141],[99.655947,28.864035],[104.017063,28.818172],[103.925859,33.599136],[99.304718,33.647141]]]]}",/data/GF4/2017/09/02/GF4_IRS_E101.8_N30.4_20170901_L1A0000173858/GF4_IRS_E101.8_N30.4_20170901_L1A0000173858_thumb
50,2017-09-02 04:00:02,000172effc54868c41d081fb47995fe868c4,,0.0,0101,{400.00},N0_E0,GF4,,{QS},0,GF4_IRS_E101.8_N30.4_20170901_L1A0000173859,"{""type"":""MultiPolygon"",""coordinates"":[[[[99.302834,33.647566],[99.654057,28.864428],[104.01519,28.818569],[103.923999,33.599565],[99.302834,33.647566]]]]}",/data/GF4/2017/09/02/GF4_IRS_E101.8_N30.4_20170901_L1A0000173859/GF4_IRS_E101.8_N30.4_20170901_L1A0000173859_thumb
51,2017-09-02 04:00:05,0001c6bf20909ce04f6baa251d049739df1e,,0.0,0101,{400.00},N0_E0,GF4,,{QS},0,GF4_IRS_E101.8_N30.4_20170901_L1A0000173860,"{""type"":""MultiPolygon"",""coordinates"":[[[[99.305963,33.648306],[99.657156,28.865117],[104.018313,28.819278],[103.927163,33.600329],[99.305963,33.648306]]]]}",/data/GF4/2017/09/02/GF4_IRS_E101.8_N30.4_20170901_L1A0000173860/GF4_IRS_E101.8_N30.4_20170901_L1A0000173860_thumb
